game_id,stack,river_position,nb_players_start,cards,pot_size_before_decision,nb_unfolded_players,money_to_add_to_call,hand_strength,hand_pos_potential,hand_neg_potential,last_raise__turn_player,last_raise_riverplayer,flop,turn,river,mise en cas de raise/bet,decision
790797144,8.8,1,5,6s Qs,4.609999999999999,2,0.0,0.44646464646464645,0,0,1,-1,Qc 4c 8s,5c,Kc,0.0,checks
790797144,8.8,1,5,6s Qs,7.529999999999999,2,2.92,0.44646464646464645,0,0,1,0,Qc 4c 8s,5c,Kc,0.0,folds
790796448,9.5,1,4,As 8h,1.25,2,0.0,0.4409090909090909,0,0,-1,-1,2h 7s 4h,7c,Qh,0.0,checks
790796448,9.5,1,4,As 8h,2.25,2,1.0,0.4409090909090909,0,0,-1,0,2h 7s 4h,7c,Qh,0.0,folds
790795953,28.0,0,2,3s 2s,5.9,2,1.9,0.3898989898989899,0,0,-1,1,9c Ac 3d,5s,6s,0.0,folds
790794577,25.92,1,3,3h Ac,8.16,2,0.0,0.6838383838383838,0,0,-1,-1,9s 9d Qd,3d,2h,0.0,checks
790794577,25.92,1,3,3h Ac,12.04,2,3.88,0.6838383838383838,0,0,-1,0,9s 9d Qd,3d,2h,0.0,folds
790793902,25.02,1,5,5s Ad,10.46,3,0.0,0.7606060606060606,0,0,-1,-1,Ah 7h 6d,8h,8d,0.0,checks
790791759,9.620000000000001,0,6,8s Qs,6.9,2,2.0,0.0893939393939394,0,0,-1,1,4s 6h 7c,3h,2d,0.0,folds
790789738,24.47,0,6,9h 9s,11.56,2,0.0,0.6611111111111111,0,0,-1,-1,Qc 2h 4d,Js,5d,0.0,checks
790789190,7.85,0,4,8d Qd,9.34,2,3.89,0.3424242424242424,0,0,-1,1,Ah 6s 4h,Kh,Ts,0.0,folds
790787550,10.75,1,5,9s Th,10.25,2,0.0,0.947979797979798,0,0,-1,-1,2h 9d 9h,5c,7d,0.0,checks
790647939,25.1,0,3,8d As,14.450000000000001,2,4.65,0.43686868686868685,0,0,0,1,4h 2s 3h,9d,3c,0.0,calls
790645517,10.93,1,6,Ah 2h,8.14,2,2.0,0.8282828282828283,0,0,1,-1,7s 8c Ad,4d,Js,2.0,bets
790643191,10.34,1,6,Kd Ac,11.32,2,0.0,0.9050505050505051,0,0,-1,-1,Ks 9d 9c,8s,Ah,0.0,checks
790642994,10.93,1,6,8d Qh,8.14,2,0.0,0.7313131313131314,0,0,1,-1,Jh 3d 3s,8s,5c,0.0,checks
790642994,10.93,1,6,8d Qh,13.64,2,5.5,0.7313131313131314,0,0,1,0,Jh 3d 3s,8s,5c,0.0,folds
790642604,9.5,0,6,Qd Ah,18.25,2,7.0,0.943939393939394,0,0,1,1,Qh 2h Qc,9s,3h,14.5,raises
790635276,13.75,1,4,4c 5c,2.5,2,0.0,0.5515151515151515,0,0,-1,-1,7s 7h 9h,Td,5s,0.0,checks
790634967,8.5,1,6,Ad Td,13.25,2,0.0,0.352020202020202,0,0,-1,-1,Qd 8c 7s,4s,2c,0.0,checks
790634967,8.5,1,6,Ad Td,21.75,2,8.5,0.352020202020202,0,0,-1,0,Qd 8c 7s,4s,2c,0.0,folds
790632132,13.87,1,6,Js 9h,2.26,2,0.0,0.18232323232323233,0,0,-1,-1,Qh 5s 3h,2s,Tc,0.0,checks
790631470,14.0,0,4,8s 9h,5.0,3,3.0,0.10454545454545454,0,0,-1,2,5c Qs 2s,6s,6c,0.0,folds
790629825,11.96,1,7,Ah Ac,37.08,2,0.0,0.9025252525252525,0,0,0,-1,Th 6c 2s,Qd,2h,0.0,checks
790629825,11.96,1,7,Ah Ac,59.08,2,22.0,0.9025252525252525,0,0,0,0,Th 6c 2s,Qd,2h,21.96,raises
790625155,27.0,1,7,8d 7d,7.0,2,0.0,0.6575757575757576,0,0,1,-1,4d 4s 2d,Js,8s,0.0,checks
790625155,27.0,1,7,8d 7d,8.66,2,1.66,0.6575757575757576,0,0,1,0,4d 4s 2d,Js,8s,0.0,calls
790625138,12.52,0,7,Td Ac,5.46,2,0.0,0.33636363636363636,0,0,-1,-1,2h 5h Th,8h,9h,0.0,checks
790622379,29.0,2,9,Tc 9c,3.0,3,0.0,0.7924242424242425,0,0,-1,-1,8h 2h 9d,Jd,Jh,0.0,checks
790614490,26.5,1,7,3d 5d,7.5,2,0.0,0.39191919191919194,0,0,1,-1,Qs 5s 8d,4s,7c,0.0,checks
790614490,26.5,1,7,3d 5d,12.75,2,5.25,0.39191919191919194,0,0,1,0,Qs 5s 8d,4s,7c,0.0,folds
790606370,27.0,2,9,7h 7c,10.5,3,0.0,0.7348484848484849,0,0,-1,-1,As Tc 4d,Ah,2s,0.0,checks
790606370,27.0,2,9,7h 7c,15.5,3,5.0,0.7348484848484849,0,0,-1,0,As Tc 4d,Ah,2s,0.0,folds
790598552,25.91,1,5,Jh Td,8.18,2,3.89,0.8964646464646465,0,0,1,-1,3s 9s 2s,Jd,Tc,3.89,bets
790593352,18.03,1,8,5h Ah,23.94,2,0.0,0.2787878787878788,0,0,1,-1,Tc 2d 4h,9c,Qc,0.0,checks
790593352,18.03,1,8,5h Ah,156.14,2,132.2,0.2787878787878788,0,0,1,0,Tc 2d 4h,9c,Qc,0.0,folds
790587801,23.44,1,8,9s Qs,14.620000000000001,2,0.0,0.705050505050505,0,0,1,-1,Js 6c 9c,6s,7h,0.0,checks
790587801,23.44,1,8,9s Qs,28.51,2,13.89,0.705050505050505,0,0,1,0,Js 6c 9c,6s,7h,0.0,calls
790587773,27.5,1,4,8h 8s,5.0,2,0.0,0.5863636363636363,0,0,-1,-1,Kd Ah 7h,4c,Ts,0.0,checks
790587773,27.5,1,4,8h 8s,7.38,2,2.38,0.5863636363636363,0,0,-1,0,Kd Ah 7h,4c,Ts,0.0,folds
790583689,27.0,0,8,6c 6s,10.0,3,0.0,0.6065656565656565,0,0,-1,-1,8h 8s Jc,2s,9d,0.0,checks
790583092,27.5,1,4,Qd Ac,6.5,2,13.0,0.9671717171717171,0,0,-1,-1,Jd Td Js,6h,Kc,13.0,bets
790580061,21.0,1,5,3d 5d,18.5,2,0.0,0.03686868686868687,0,0,1,-1,8d Qd 6c,Js,Qs,0.0,checks
790580061,21.0,1,5,3d 5d,30.22,2,11.72,0.03686868686868687,0,0,1,0,8d Qd 6c,Js,Qs,0.0,folds
790579801,22.0,1,5,Ts 8s,16.5,2,0.0,0.3373737373737374,0,0,1,-1,4c Jc 4s,2d,Jh,0.0,checks
790579077,13.79,1,8,2h Ts,3.63,3,0.0,0.6626262626262627,0,0,-1,-1,Th 7s 6s,Ks,5d,0.0,checks
790566313,24.78,0,6,Ad Th,16.14,2,5.2,0.3398989898989899,0,0,-1,1,9h 8d Ks,5s,Jd,0.0,folds
790552985,25.03,1,5,Jc Qc,9.940000000000001,2,3.15,0.7343434343434343,0,0,-1,-1,Jd 9c Ad,4s,3d,3.15,bets
790552985,21.880000000000003,1,5,Jc Qc,25.69,2,12.6,0.7343434343434343,0,0,-1,0,Jd 9c Ad,4s,3d,0.0,folds
790543480,21.12,1,6,Ah Kc,19.259999999999998,2,0.0,0.347979797979798,0,0,-1,-1,Th 2h 5c,Jd,9d,0.0,checks
790540381,25.0,1,5,8h 7d,10.0,2,0.0,0.6575757575757576,0,0,0,-1,Tc 2d 7c,4s,Qd,0.0,checks
790016118,24.41,1,6,Kc As,12.68,2,15.0,0.8636363636363636,0,0,-1,-1,7h 5c 7c,8d,Ah,15.0,bets
790013927,15.529999999999998,0,6,7d 7h,33.44,2,0.0,0.8055555555555556,0,0,0,-1,5h Jc Jh,6c,2c,0.0,checks
790013754,9.0,1,5,5d Ad,2.5,2,0.0,0.8015151515151515,0,0,1,-1,Th 3s 3h,Ac,Kh,0.0,checks
790012043,26.0,1,6,Th Ah,8.5,2,4.0,1.0,0,0,-1,-1,4h 3h Qc,8c,9h,4.0,bets
790009241,21.92,2,4,Ts Td,17.16,3,0.0,0.7691919191919192,0,0,-1,-1,Kd Ac Ah,6s,4s,0.0,checks
790006555,14.41,1,4,Qc Qh,12.68,2,0.0,0.7388888888888889,0,0,-1,-1,6d Jh Ah,Jd,2d,0.0,checks
790006555,14.41,1,4,Qc Qh,136.03,2,123.35,0.7388888888888889,0,0,-1,0,6d Jh Ah,Jd,2d,0.0,folds
789985391,4.37,0,6,Ac Kc,7.24,2,0.0,0.7171717171717171,0,0,0,-1,6s 8d 9c,Ah,Td,0.0,checks
789983357,6.0,0,6,Qs Qh,30.75,2,12.5,0.7803030303030303,0,0,1,1,4h Ts Ac,7d,2c,0.0,folds
789983192,13.970000000000002,0,4,8c Qc,19.400000000000002,2,0.0,0.4505050505050505,0,0,1,-1,As 9s Th,8h,Kh,0.0,checks
789980535,8.830000000000002,1,6,Jc Jh,12.84,2,0.0,0.9484848484848485,0,0,-1,-1,Jd 6d Ks,7c,9h,0.0,checks
789980535,8.830000000000002,1,6,Jc Jh,18.939999999999998,2,6.1,0.9484848484848485,0,0,-1,0,Jd 6d Ks,7c,9h,16.18,raises
789975558,7.67,1,3,Ts Ah,14.66,2,0.0,0.7525252525252525,0,0,1,-1,9h Td 3h,4h,Kd,14.42,raises
789897871,11.84,0,6,Qh 8h,11.14,2,4.32,0.31616161616161614,0,0,-1,1,Ac Kd 7h,3d,6d,0.0,folds
789895639,5.449999999999999,0,5,4s 4c,23.1,2,3.5,0.9555555555555556,0,0,0,1,5s Td 4h,Qh,Kd,5.45,raises
789889179,12.14,1,6,Td Qd,6.470000000000001,2,0.0,0.15757575757575756,0,0,-1,-1,6h 4s Ah,5s,8s,0.0,checks
789882488,5.13,0,6,Ah Jh,32.650000000000006,2,12.66,0.906060606060606,0,0,-1,1,Js Kh 2s,4s,Ac,10.13,raises
789881681,5.5,0,6,Td Ts,37.91,2,17.91,0.753030303030303,0,0,1,1,8d 9h Ks,Kc,Jd,0.0,folds
789857504,27.0,1,8,Td 8h,6.0,2,0.0,0.9505050505050505,0,0,1,-1,4s 7c 6h,Qc,9c,0.0,checks
789853827,26.5,1,9,Ac Ks,8.5,2,0.0,0.48535353535353537,0,0,-1,-1,4s Js 2d,7c,2s,0.0,checks
789853827,26.5,1,9,Ac Ks,11.19,2,2.69,0.48535353535353537,0,0,-1,0,4s Js 2d,7c,2s,0.0,folds
789853599,13.87,1,8,Jd 9d,2.26,2,0.0,0.6818181818181818,0,0,-1,-1,7d 9c 3c,Kh,Qh,0.0,checks
789853039,32.0,1,9,Ts Tc,59.0,2,0.0,0.7308080808080808,0,0,-1,-1,4d 6h 3s,3h,Ac,0.0,checks
789853039,32.0,1,9,Ts Tc,148.65,2,89.65,0.7308080808080808,0,0,-1,0,4d 6h 3s,3h,Ac,0.0,folds
789843015,6.96,0,6,9s Ks,27.08,2,10.5,0.9919191919191919,0,0,1,1,5s Qc 4s,8s,9c,16.82,raises
789842255,17.0,0,8,Td Kd,27.5,2,5.0,0.906060606060606,0,0,-1,-1,7d Ks 9d,9c,9h,5.0,bets
789839664,18.0,1,6,7h 7d,24.5,2,0.0,0.6994949494949495,0,0,1,-1,3s 5c 3c,4c,4s,0.0,checks
789839664,18.0,1,6,7h 7d,38.5,2,14.0,0.6994949494949495,0,0,1,0,3s 5c 3c,4c,4s,0.0,calls
789839118,48.57,1,9,Ts Ac,25.86,2,0.0,0.36818181818181817,0,0,1,-1,8c Qs 6d,Jc,3d,0.0,checks
789836631,27.69,1,6,6d Ks,5.12,2,0.0,0.7545454545454545,0,0,1,-1,As 8d 2c,Kh,5c,0.0,checks
789836631,27.69,1,6,6d Ks,8.77,2,3.65,0.7545454545454545,0,0,1,0,As 8d 2c,Kh,5c,0.0,folds
789835185,29.0,1,8,5h 4h,2.5,2,0.0,0.501010101010101,0,0,-1,-1,5d 8s 3s,As,Qd,0.0,checks
789833954,24.7,1,6,Ts Kc,11.1,2,12.0,0.8424242424242424,0,0,1,-1,8c 5d 9c,Ks,Jh,12.0,bets
789820130,13.09,1,6,Th Qd,34.32000000000001,2,0.0,0.35353535353535354,0,0,1,-1,2d 7s 3s,2s,2c,0.0,checks
789812338,12.600000000000001,0,7,6c Kd,11.3,2,6.0,0.9545454545454546,0,0,1,1,Qd 8d 7d,4d,Tc,0.0,calls
789812023,18.04,1,5,9h Qh,24.92,2,0.0,0.5388888888888889,0,0,-1,-1,9s 8d 8s,Td,Ad,0.0,checks
789808947,26.34,1,6,6d 6h,10.32,2,0.0,0.5893939393939394,0,0,0,-1,Ah 7h 2h,5c,5d,0.0,checks
789807388,17.520000000000003,0,6,Ac Kd,25.46,2,15.0,0.8737373737373737,0,0,-1,-1,6d Qd Ks,3h,Ts,15.0,bets
789803320,50.0,0,6,Th Kc,35.96,2,14.96,0.4409090909090909,0,0,-1,1,9h 9c Ah,6d,Jh,0.0,folds
789802851,10.0,0,7,8d 8s,20.5,2,10.0,0.6550505050505051,0,0,1,1,9s Ad 6d,7c,3c,0.0,folds
789798411,13.969999999999999,1,6,Qc Ac,32.56,2,0.0,0.8454545454545455,0,0,-1,-1,Ah Kh 2s,5h,9d,0.0,checks
789797735,14.5,1,4,7c 4h,1.5,3,0.0,0.03585858585858586,0,0,-1,-1,9d 3s Qd,Ah,5d,0.0,checks
789796328,54.0,0,5,Jc 7c,28.0,2,16.0,0.5696969696969697,0,0,-1,1,Kd Qs 7h,2s,Tc,0.0,folds
789791119,48.49,0,6,Jd Ad,24.02,2,0.0,0.6818181818181818,0,0,0,-1,5c 2s 3s,9c,As,0.0,checks
789785818,19.53,1,6,Ad 8c,21.44,2,0.0,0.8994949494949495,0,0,0,-1,Ac Ts As,Qh,4s,0.0,checks
789783387,55.2,0,9,Ad Jh,15.629999999999999,2,5.03,0.8575757575757575,0,0,-1,1,3d 4c 8d,9h,Jc,0.0,calls
789776866,15.87,1,6,Qc Jh,28.759999999999998,2,0.0,0.6161616161616161,0,0,0,-1,7s Qs 3h,6s,Js,0.0,checks
789774702,22.59,1,5,Kh Jd,16.319999999999997,2,0.0,0.8474747474747475,0,0,0,-1,Ah 6c Js,As,3s,0.0,checks
789774702,22.59,1,5,Kh Jd,24.08,2,7.76,0.8474747474747475,0,0,0,0,Ah 6c Js,As,3s,0.0,folds
789774615,31.53,0,6,Kh Ks,57.94,2,12.0,0.998989898989899,0,0,1,-1,Kc 3d 5c,3h,2c,12.0,bets
789772556,20.3,1,6,Jc 3c,19.9,2,0.0,0.5136363636363637,0,0,1,-1,Js 5d Ad,Kd,Tc,0.0,checks
789772286,24.13,1,3,5s 5h,12.240000000000002,2,0.0,0.06414141414141414,0,0,0,-1,Ks 2d 8s,8h,Kh,0.0,checks
789770538,25.8,1,5,7c Tc,8.9,2,0.0,0.6212121212121212,0,0,-1,-1,7h 9c 3s,Qh,6d,0.0,checks
789767195,44.0,1,8,9s Ah,33.0,2,0.0,0.9318181818181818,0,0,1,-1,As 7s Td,Ad,Jh,0.0,checks
789767195,44.0,1,8,9s Ah,66.0,2,33.0,0.9318181818181818,0,0,1,0,As 7s Td,Ad,Jh,0.0,folds
789763992,17.89,0,5,7c 7s,24.72,2,0.0,0.7055555555555556,0,0,0,-1,4s Kh Kd,Qd,3d,0.0,checks
789761934,27.0,0,4,Qh 9d,9.8,2,3.8,0.6393939393939394,0,0,-1,1,Kh Tc 9s,2h,6h,0.0,folds
789760664,16.630000000000003,0,4,9c 7c,27.24,2,0.0,0.5737373737373738,0,0,1,-1,5s 7d 6s,3d,Ac,0.0,checks
789759340,27.0,0,8,Ac 8c,7.0,2,9.0,0.943939393939394,0,0,-1,-1,Tc 5s Ah,Kd,Ad,9.0,bets
789747872,17.67,1,9,7d 7h,25.660000000000004,2,0.0,0.6368686868686869,0,0,0,-1,9s Td 6h,Th,Ad,0.0,checks
789747872,17.67,1,9,7d 7h,51.830000000000005,2,26.17,0.6368686868686869,0,0,0,0,9s Td 6h,Th,Ad,0.0,folds
789741970,29.0,1,8,4c 5d,2.5,2,0.0,0.5363636363636364,0,0,-1,-1,8c 8s 4h,7d,Td,0.0,checks
789741970,29.0,1,8,4c 5d,4.08,2,1.58,0.5363636363636364,0,0,-1,0,8c 8s 4h,7d,Td,0.0,folds
789740230,10.5,0,8,Jc Js,9.5,2,0.0,0.7691919191919192,0,0,0,-1,2d 5c Qh,7c,5h,0.0,checks
789737716,24.94,0,7,8s 8d,13.98,2,3.36,0.6873737373737374,0,0,-1,1,9d 2d 4h,Qs,7c,0.0,calls
789729591,55.2,0,7,3c 3d,19.6,2,8.0,0.4712121212121212,0,0,-1,1,6h 2c 8h,Kd,Tc,0.0,folds
789728002,14.0,0,7,9h Qh,32.5,2,0.0,0.895959595959596,0,0,1,-1,4d 8d Qd,9c,6h,34.99,raises
789725495,15.36,0,8,Tc Ts,32.03,2,0.0,0.7681818181818182,0,0,1,-1,9s 2d 4d,6h,Kh,0.0,checks
789722959,23.79,0,9,Ah Qd,18.150000000000002,2,5.23,0.2873737373737374,0,0,-1,1,Ks 5h 7s,8d,4c,0.0,folds
789718817,28.0,0,7,6c Ac,116.0,2,50.0,0.8282828282828283,0,0,1,1,Jd 7h Ah,5c,Td,48.0,raises
789713041,27.5,1,7,Kh 9s,5.0,2,0.0,0.23484848484848486,0,0,-1,-1,5c 4d 6h,5s,8h,0.0,checks
789712040,7.459999999999997,1,9,Kh Ac,46.08,2,0.0,0.8565656565656565,0,0,1,-1,Tc 5s 4h,Ad,6s,18.71,raises
789699438,37.18,1,6,Ks Jc,51.46,2,52.0,0.9707070707070707,0,0,1,-1,4s 8c Kd,Js,6h,52.0,bets
789693505,48.0,1,4,Jd Kh,25.0,2,0.0,0.7696969696969697,0,0,0,-1,9s Ad Jh,6h,7d,0.0,checks
789693505,48.0,1,4,Jd Kh,41.0,2,16.0,0.7696969696969697,0,0,0,0,9s Ad Jh,6h,7d,0.0,folds
789691590,38.67,1,4,9s 9c,42.66,2,0.0,0.9818181818181818,0,0,1,-1,Ks Qh 9d,Kh,2h,58.67,raises
789689257,43.53,0,4,9c 5c,62.849999999999994,2,27.91,0.7292929292929293,0,0,1,1,3h 9h 3c,4c,4d,0.0,folds
789688842,31.189999999999998,1,6,Qs Ah,60.620000000000005,2,0.0,0.898989898989899,0,0,-1,-1,7s Kc Qd,Ks,8h,0.0,checks
789688842,31.189999999999998,1,6,Qs Ah,88.65,2,28.03,0.898989898989899,0,0,-1,0,7s Kc Qd,Ks,8h,0.0,calls
789686188,41.5,1,6,9h Qh,37.0,2,0.0,0.7727272727272727,0,0,1,-1,2s Jh Qs,Ac,7c,0.0,checks
789686013,46.0,1,6,As Ts,29.0,2,0.0,0.42323232323232324,0,0,-1,-1,Tc Jc 9c,6d,6c,0.0,checks
789686013,46.0,1,6,As Ts,47.36,2,18.36,0.42323232323232324,0,0,-1,0,Tc Jc 9c,6d,6c,0.0,folds
789443750,15.31,1,6,5d Jd,13.879999999999999,2,0.0,0.6898989898989899,0,0,1,-1,2d Qc Qs,5h,Ac,0.0,checks
789442594,29.769999999999996,0,4,4d 3d,91.23,2,29.77,0.796969696969697,0,0,0,1,9d Qd Qc,8d,8h,0.0,folds
789441881,46.0,0,6,Kc Ah,49.260000000000005,2,18.26,0.4813131313131313,0,0,-1,1,Qc 7h Qd,4h,5s,0.0,folds
789437213,56.0,0,7,4c 4d,20.0,3,8.0,0.6267676767676768,0,0,-1,1,Qs Kd Qh,7h,2s,0.0,folds
789436041,48.0,1,7,Ks 7s,23.0,2,22.0,0.8843434343434343,0,0,1,-1,7c Kd 5h,9h,Jh,22.0,bets
789432451,55.0,1,6,3c 7c,11.0,2,0.0,0.10757575757575757,0,0,-1,-1,9c 9s 4d,Ad,8c,0.0,checks
789432451,55.0,1,6,3c 7c,17.48,2,6.48,0.10757575757575757,0,0,-1,0,9c 9s 4d,Ad,8c,0.0,folds
789431672,56.0,0,7,Ah 6c,8.0,2,0.0,0.5222222222222223,0,0,-1,-1,Jh Tc 5c,6d,8c,0.0,checks
789430924,56.0,1,5,4s Ah,9.0,2,0.0,0.2787878787878788,0,0,-1,-1,Qh 7s 8d,Js,6s,0.0,checks
789430687,7.0,1,5,Qd Qc,16.75,2,0.0,0.7964646464646464,0,0,0,-1,2d Ks 7h,Jd,4s,0.0,checks
789430687,7.0,1,5,Qd Qc,61.02,2,44.27,0.7964646464646464,0,0,0,0,2d Ks 7h,Jd,4s,0.0,folds
789430447,18.220000000000002,0,7,Qc Ts,35.489999999999995,2,11.43,0.696969696969697,0,0,1,1,5s 8h Qh,4c,7d,0.0,calls
789428902,12.96,0,5,Qs Kd,4.33,2,0.0,0.3601010101010101,0,0,-1,-1,6s 4c 4d,9c,8d,0.0,checks
789428673,48.3,0,5,Th Kh,27.4,2,0.0,0.6474747474747474,0,0,0,-1,Tc Kd Js,Qd,3c,0.0,checks
789428099,45.5,0,5,Ks 7s,34.0,2,6.0,0.9005050505050505,0,0,1,-1,Qh Qs 9h,Ts,Jc,6.0,bets
789426777,56.0,0,9,3c 3d,9.0,2,0.0,0.43686868686868685,0,0,-1,-1,Tc 4s Ah,2s,Qs,0.0,checks
789426734,8.94,1,6,5d 5h,12.370000000000001,2,0.0,0.9787878787878788,0,0,1,-1,5c 7d 7s,Jd,Ad,13.94,raises
789425950,56.0,1,6,5s 6s,9.0,2,5.7,0.07777777777777778,0,0,-1,-1,Jd Jh 9d,Qd,Ad,5.7,bets
789424613,10.25,1,5,Qd 8d,11.25,2,0.0,0.6873737373737374,0,0,-1,-1,Ks 6s 8h,5h,3s,0.0,checks
789422403,50.0,1,5,4c 6s,21.0,2,20.0,0.9287878787878788,0,0,1,-1,7d 3h 9c,5s,4h,20.0,bets
789421220,12.25,0,4,8d As,5.5,3,1.26,0.7691919191919192,0,0,1,-1,7s Jc Kc,9d,Th,1.26,bets
789419752,12.56,1,3,Th 4h,4.88,2,0.0,0.6474747474747474,0,0,-1,-1,Ts 6d 5d,3h,4c,0.0,checks
789413550,23.95,1,4,Ac 4c,74.1,2,0.0,0.8934343434343435,0,0,0,-1,As 5h Ah,3h,Qc,0.0,checks
789413550,23.95,1,4,Ac 4c,136.1,2,62.0,0.8934343434343435,0,0,0,0,As 5h Ah,3h,Qc,0.0,folds
789411961,44.0,1,5,Jd Qc,39.0,2,0.0,0.7080808080808081,0,0,-1,-1,3d Ks Qd,3h,Tc,0.0,checks
789406068,34.080000000000005,0,6,Qd Jc,370.25,2,304.49,0.9954545454545455,0,0,0,1,Kc Th 7s,9d,4c,57.08,raises
789402775,53.2,0,6,Kd As,21.53,2,6.93,0.2515151515151515,0,0,0,1,Jc 9c 7h,6c,5s,0.0,folds
789401593,25.86,1,6,Tc 9c,8.780000000000001,2,2.0,0.8818181818181818,0,0,-1,-1,3d 9s 3h,8h,3c,2.0,bets
789401593,23.86,1,6,Tc 9c,14.780000000000001,2,4.0,0.8818181818181818,0,0,-1,0,3d 9s 3h,8h,3c,0.0,calls
789399595,39.82,1,6,Qs 9s,41.36,2,44.0,0.9005050505050505,0,0,1,-1,8c 6d 5h,7c,8s,44.0,bets
789398136,46.67,1,6,Th 6h,26.659999999999997,2,0.0,0.6813131313131313,0,0,1,-1,Ad As 9s,6c,4s,0.0,checks
789398136,46.67,1,6,Th 6h,316.03,2,289.37,0.6813131313131313,0,0,1,0,Ad As 9s,6c,4s,0.0,folds
789396850,51.53,0,6,Qd 8d,18.939999999999998,2,0.0,0.3560606060606061,0,0,-1,-1,Ah 7c 6c,2s,As,0.0,checks
789396068,46.0,0,6,Ts As,46.0,2,18.0,0.6797979797979798,0,0,-1,1,4c Qc Kh,7d,Th,0.0,folds
789394788,50.0,1,6,4c Jc,21.0,2,0.0,0.07323232323232323,0,0,-1,-1,9d Td 8s,3c,2h,0.0,checks
789359513,27.5,1,5,7s 7h,5.5,2,0.0,0.6287878787878788,0,0,-1,-1,Jd As 6s,Qd,Ah,0.0,checks
789358830,18.900000000000002,0,7,Jh As,22.2,2,5.0,0.8888888888888888,0,0,0,-1,Ah Jd 3c,3s,4h,5.0,bets
789357734,5.750000000000001,0,6,Td Qh,29.75,2,11.0,0.6348484848484849,0,0,1,1,Th Ks 4h,Js,6s,0.0,folds
789355791,12.879999999999999,1,9,Jc Kd,34.74,2,0.0,0.694949494949495,0,0,0,-1,6h 8c 4s,Kh,5d,0.0,checks
789354960,11.0,0,6,Th Ah,13.75,2,5.0,0.4893939393939394,0,0,-1,1,2d 4h Kc,2s,8c,0.0,folds
789354686,37.379999999999995,1,5,8s 9c,46.24,2,0.0,0.5787878787878787,0,0,0,-1,6h 8c 6c,Ts,Jd,0.0,checks
789354299,-3.0000000000000018,0,6,7h Jh,113.0,2,44.0,0.23333333333333334,0,0,1,1,Qs Qh 9h,Ts,3s,0.0,folds
789353795,24.330000000000002,0,6,Qs Qc,15.84,2,0.0,0.8964646464646465,0,0,0,-1,Ad Ac 7h,Jh,3s,0.0,checks
789352667,11.5,0,6,7c 7s,12.25,2,4.5,0.6388888888888888,0,0,-1,1,4h 5h 5d,Qs,Jd,0.0,calls
789352056,38.71,1,6,8h 8d,44.58,2,0.0,0.7570707070707071,0,0,1,-1,7h 2d Jd,Js,Kh,0.0,checks
789352056,38.71,1,6,8h 8d,76.89,2,32.31,0.7570707070707071,0,0,1,0,7h 2d Jd,Js,Kh,0.0,folds
789351985,36.0,0,9,Kh Ah,79.0,2,28.0,0.5136363636363637,0,0,1,1,7d Qd Th,3h,Tc,0.0,folds
789351777,49.78,1,6,7s Ac,21.439999999999998,2,0.0,0.8363636363636363,0,0,-1,-1,6d 4c 7h,Qd,Qc,0.0,checks
789350497,50.089999999999996,1,5,Qc Tc,26.820000000000007,2,0.0,0.2873737373737374,0,0,1,-1,Kh Jc 2d,5d,7c,0.0,checks
789350015,46.0,1,6,Js 9h,28.0,2,0.0,0.8292929292929293,0,0,-1,-1,4c Jd 5d,5c,8h,0.0,checks
789349681,49.25,1,6,3c Kc,22.5,2,5.13,0.8181818181818182,0,0,1,-1,9c Ks 6d,8d,2s,5.13,bets
789349646,22.5,1,4,7c Ac,15.0,2,0.0,0.7585858585858586,0,0,-1,-1,Qh Qd 2h,Js,Jc,0.0,checks
789349539,49.35,0,9,Ts Tc,65.94999999999999,3,32.0,0.6964646464646465,0,0,2,1,7d 7s Ks,5s,8c,0.0,folds
789349278,9.0,2,5,Th Ad,12.25,3,0.0,0.5505050505050505,0,0,0,-1,Qh 7d Ts,9s,Kc,0.0,checks
789349278,9.0,2,5,Th Ad,18.07,3,5.82,0.5505050505050505,0,0,0,0,Qh 7d Ts,9s,Kc,0.0,folds
789349045,10.0,1,6,Th Qs,10.25,2,0.0,0.7777777777777778,0,0,0,-1,3c Tc 6s,5h,9c,0.0,checks
789348526,15.2,0,3,Kd Td,29.6,2,0.0,0.7626262626262627,0,0,0,-1,5s 4d 8h,Kh,As,0.0,checks
789347673,10.89,1,4,Ah Ad,39.22,2,0.0,0.8772727272727273,0,0,1,-1,Qh 6s Jd,3s,7d,0.0,checks
789347181,56.0,1,8,7h 7c,12.0,3,0.0,0.6227272727272727,0,0,-1,-1,Ah 5c Ts,5d,2c,0.0,checks
789346400,28.0,0,6,Jd 2d,4.0,2,1.0,0.47575757575757577,0,0,-1,-1,9s 9d 3s,Kh,Kd,1.0,bets
789346400,27.0,0,6,Jd 2d,7.0,2,2.0,0.47575757575757577,0,0,-1,1,9s 9d 3s,Kh,Kd,0.0,folds
789346057,27.74,1,4,Tc 8h,4.52,2,0.0,0.7282828282828283,0,0,-1,-1,9d Kh 3h,Td,7c,0.0,checks
789346057,27.74,1,4,Tc 8h,7.52,2,3.0,0.7282828282828283,0,0,-1,0,9d Kh 3h,Td,7c,0.0,calls
789345350,50.0,1,7,Ah Tc,22.0,2,0.0,0.34393939393939393,0,0,1,-1,4s 6c 8h,7d,4d,0.0,checks
