game_id,stack,turn_position,nb_players_start,cards,pot_size_before_decision,nb_unfolded_players,money_to_add_for_call,hand_strength,hand_pos_potential,hand_neg_potential,last_raise__flop_player,last_raise_turnplayer,flop,turn,mise en cas de raise/bet,decision
805726731,14.0,1,5,Kh 9s,2.0,2,0.0,0.7690821256038647,0.07006010518407213,0.1511264080100125,1,-1,Ac Kc Qd,6c,0.0,checks
805726629,9.75,1,5,5c 7c,11.25,2,0.0,0.8376811594202899,0.17131844763423712,0.1431687565308255,0,-1,3h 6h 7s,2c,0.0,checks
805723793,13.75,1,5,Jc Ac,4.25,3,0.5,0.6111111111111112,0.19935224480679026,0.13436563436563437,-1,-1,Td 3s Qd,Qh,0.5,bets
805723793,13.25,1,5,Jc Ac,6.25,2,1.5,0.6111111111111112,0.19935224480679026,0.13436563436563437,-1,0,Td 3s Qd,Qh,0.0,calls
805723700,13.35,1,6,Js Th,3.3,2,0.0,0.2748792270531401,0.09220349187236604,0.16042780748663102,-1,-1,6d 2s Kh,7c,0.0,checks
805723700,13.35,1,6,Js Th,4.8,2,1.5,0.2748792270531401,0.09220349187236604,0.16042780748663102,-1,0,6d 2s Kh,7c,0.0,folds
805723612,13.75,1,5,Kd 8d,3.25,2,0.0,0.3521739130434783,0.08612794612794612,0.1771680216802168,-1,-1,6d Jc 4s,Qc,0.0,checks
805723612,13.75,1,5,Kd 8d,5.25,2,2.0,0.3521739130434783,0.08612794612794612,0.1771680216802168,-1,0,6d Jc 4s,Qc,0.0,folds
805722887,13.35,1,5,Qs Jh,3.3,2,1.04,0.2285024154589372,0.10013585418317672,0.2440116937004904,-1,-1,4d 6s 5d,Ts,1.04,bets
805722809,13.0,0,5,Ad Ah,4.0,3,2.53,0.9009661835748792,0.272396293027361,0.05181233557439345,-1,-1,3h 4h Kh,9d,2.53,bets
805721605,11.78,1,5,Qs Qc,6.44,2,0.0,0.8159420289855073,0.058067586863398385,0.12062937062937062,1,-1,4h 8h 7d,Ad,0.0,checks
805721605,11.78,1,5,Qs Qc,11.940000000000001,2,5.5,0.8159420289855073,0.058067586863398385,0.12062937062937062,1,0,4h 8h 7d,Ad,0.0,folds
805721510,4.25,0,5,Qd Qc,11.35,2,4.5,0.996135265700483,0.022727272727272728,0.007891720306851247,0,1,3c 3h As,Qh,0.0,calls
805721455,9.0,2,6,Jh Ad,18.5,3,0.0,0.9130434782608695,0.09090909090909091,0.08434023782125048,2,-1,Ah 2c 6h,4s,0.0,checks
805721455,9.0,2,6,Jh Ad,31.369999999999997,3,12.87,0.9130434782608695,0.09090909090909091,0.08434023782125048,2,0,Ah 2c 6h,4s,0.0,folds
805720815,13.75,1,4,7d Kc,2.75,2,2.0,0.9521739130434783,0.29411764705882354,0.019549599336833378,-1,-1,3c Ac 7h,7c,2.0,bets
805720815,11.75,1,4,7d Kc,9.75,2,5.0,0.9521739130434783,0.29411764705882354,0.019549599336833378,-1,0,3c Ac 7h,7c,0.0,calls
805720246,12.0,1,5,6d 6h,6.25,2,0.0,0.6439613526570048,0.04348361665434836,0.11169415292353824,0,-1,2h 9h 8s,2d,0.0,checks
805720246,12.0,1,5,6d 6h,11.25,2,5.0,0.6439613526570048,0.04348361665434836,0.11169415292353824,0,0,2h 9h 8s,2d,0.0,folds
805719733,13.75,0,5,Ac 8c,3.0,2,5.5,0.43333333333333335,0.3814413167205045,0.13385510736504114,-1,-1,7s 9s 5c,Jc,5.5,bets
805717079,6.25,0,3,8s 7s,2.75,2,3.5,0.9502415458937198,0.007305194805194805,0.10455005520794994,0,-1,9d Jd Th,Ts,3.5,bets
805716901,3.92,0,6,Qs Ad,7.51,2,0.0,0.44879227053140097,0.09869565217391305,0.20721069974801318,0,-1,9s 5s 7h,Tc,0.0,checks
805715923,5.88,1,5,Ad 9d,4.109999999999999,2,0.0,0.8222222222222222,0.10488575595527468,0.10965776027251437,1,-1,5h 9s Tc,3c,0.0,checks
805715923,5.88,1,5,Ad 9d,6.709999999999999,2,2.6,0.8222222222222222,0.10488575595527468,0.10965776027251437,1,0,5h 9s Tc,3c,0.0,folds
805715463,6.75,1,4,8d 7d,1.6,2,0.0,0.12028985507246377,0.15601092896174865,0.2054263565891473,-1,-1,Jc 3h 4c,Th,0.0,checks
805715463,6.75,1,4,8d 7d,2.6,2,1.0,0.12028985507246377,0.15601092896174865,0.2054263565891473,-1,0,Jc 3h 4c,Th,0.0,folds
805715146,12.21,1,6,Qd Kc,6.33,2,0.0,0.9304347826086956,0.11454545454545455,0.07022868435911914,0,-1,6s Kd Th,3c,0.0,checks
805715146,12.21,1,6,Qd Kc,9.34,2,3.01,0.9304347826086956,0.11454545454545455,0.07022868435911914,0,0,6s Kd Th,3c,0.0,calls
805714926,5.7,0,5,6s 9s,6.1,2,2.5,0.5198067632850242,0.07927272727272727,0.27310536044362294,1,1,5d 3h 6h,4h,0.0,folds
805714906,6.92,0,3,4c As,1.26,2,2.5,0.4004830917874396,0.1824792738707833,0.16617336152219872,-1,-1,7s Tc 5c,Kc,2.5,bets
805714705,5.02,1,4,Th 9d,5.0600000000000005,2,5.75,0.9748792270531401,0.07305194805194805,0.0810178940742739,1,-1,3c 6h Ts,9h,5.75,bets
805714607,13.85,0,6,9h Kh,3.05,2,0.5,0.7265700483091787,0.09520025429116338,0.09030704394942805,-1,1,5h Ac 9d,Jd,0.0,calls
805714158,6.75,1,9,As Th,1.85,2,0.0,0.5995169082125604,0.08458993274029074,0.17178181818181817,-1,-1,6c Qd 6h,9h,0.0,checks
805714151,14.0,1,5,Jh Ts,2.25,2,1.42,0.8618357487922705,0.2138854296388543,0.12258760792280346,-1,-1,Td 2c 9c,8d,1.42,bets
805713155,6.75,0,5,8s Ts,2.75,2,1.25,0.4956521739130435,0.05470494417862839,0.15483714146815752,-1,1,Ad Ks Ah,Kd,0.0,folds
805712855,6.88,1,6,3s Js,1.3399999999999999,3,0.0,0.5884057971014492,0.09591544818817546,0.16319444444444445,-1,-1,3d 7d Kh,Ah,0.0,checks
805712855,6.88,1,6,3s Js,2.27,3,0.93,0.5884057971014492,0.09591544818817546,0.16319444444444445,-1,0,3d 7d Kh,Ah,0.0,calls
805712308,8.55,1,4,Kh Jd,14.649999999999999,2,6.96,0.3753623188405797,0.09733277475212959,0.15622831367106177,-1,-1,2s 8c Qh,4s,6.96,bets
805711889,6.92,0,6,Ts Th,2.14,2,0.88,0.6304347826086957,0.28426892950391647,0.08144229430600028,-1,1,As Ad Qs,Ks,0.0,calls
805710825,6.75,1,6,Qd Ac,1.85,2,3.5,0.6111111111111112,0.09250055840964932,0.14751320108462965,-1,-1,2c 7d 2d,Ts,3.5,bets
805710251,5.83,1,6,Qh Qs,4.31,2,0.0,0.8806763285024155,0.08486070381231671,0.15860496411483255,1,-1,6s Tc Jc,3c,0.0,checks
805709699,9.86,0,4,8s 9s,10.780000000000001,2,0.0,0.6246376811594203,0.17434898860730064,0.18789396273987954,1,-1,3h 9d Jh,Th,0.0,checks
805708741,7.0,1,6,5h Jh,1.0,2,0.0,0.3289855072463768,0.07036025490961113,0.17674571805006586,1,-1,9s Kd Ad,4s,0.0,checks
805707514,11.55,2,3,As Jc,10.350000000000001,3,3.28,0.9792270531400966,0.11709486166007906,0.023712494402149575,-1,-1,Ah 3s Ac,7h,3.28,bets
805706797,13.85,0,5,As Td,2.55,2,5.5,0.45362318840579713,0.2968500797448166,0.11119102416570771,-1,-1,Jd Kd 5h,2d,5.5,bets
805706743,2.25,1,5,As Js,11.0,2,0.0,0.5768115942028985,0.04571280991735537,0.15372211261192897,0,-1,Ad 4d Td,6d,0.0,checks
805706743,2.25,1,5,As Js,17.0,2,6.0,0.5768115942028985,0.04571280991735537,0.15372211261192897,0,0,Ad 4d Td,6d,0.0,folds
805705512,13.85,0,3,4c 8c,4.17,2,1.62,0.24589371980676328,0.11860011154489682,0.2617961623151935,-1,1,Qd Jd Ts,Qs,0.0,folds
805705130,13.5,1,5,8d As,3.25,2,0.0,0.45652173913043476,0.08148949815616482,0.17602915951972556,-1,-1,7c 5s Qh,Jc,0.0,checks
805705130,13.5,1,5,8d As,4.75,2,1.5,0.45652173913043476,0.08148949815616482,0.17602915951972556,-1,0,7c 5s Qh,Jc,7.0,raises
805704072,6.75,0,7,Ac Qd,1.75,2,0.0,0.6111111111111112,0.09992740674558856,0.16497787926359356,-1,-1,7c 6h 6s,Js,0.0,checks
805704012,13.85,0,3,6c Ac,5.09,3,1.64,0.8821256038647343,0.10618181818181818,0.09634279475982532,-1,1,Ks 5c Ah,4h,0.0,calls
805703722,6.92,0,6,Qc Ah,2.16,2,0.9,0.6111111111111112,0.20099955327228056,0.14007421150278293,-1,1,Kd Kc Js,9c,2.0,raises
805702998,6.75,0,6,6s 7d,2.5,2,1.0,0.10289855072463767,0.1308072841984514,0.3023255813953488,-1,1,Qc 5d 5s,Jc,0.0,folds
805701409,4.869999999999999,0,3,Kh Qh,87.58,2,67.07,0.8444444444444444,0.05903547671840355,0.11762724162952214,1,1,8s Ks 6s,6h,14.87,raises
805700831,6.0,0,3,As 6h,5.0,2,2.0,0.43333333333333335,0.07925703737886479,0.15954244431065623,1,1,5c 8d Qs,3h,0.0,folds
805700283,14.0,1,4,8d Js,2.0,2,0.0,0.3521739130434783,0.09099326599326599,0.1922579453067258,1,-1,7h Ks 2c,2s,0.0,checks
805699689,11.5,0,4,Ah 3s,11.99,2,4.99,0.7391304347826086,0.07825507825507826,0.1571377840909091,1,1,3c Jd Jc,Qd,0.0,folds
805698059,7.0,1,5,6s 3s,1.0,2,0.0,0.7536231884057971,0.08359760394644115,0.17502612330198536,1,-1,Qh Qc 6c,2c,0.0,checks
805698059,7.0,1,5,6s 3s,2.0,2,1.0,0.7536231884057971,0.08359760394644115,0.17502612330198536,1,0,Qh Qc 6c,2c,0.0,folds
805697261,6.680000000000001,1,4,Js 9c,1.6399999999999997,2,0.78,0.052657004830917876,0.2577757268112598,0.16756548536209553,-1,-1,3c 4c 5h,6c,0.78,bets
805697261,5.9,1,4,Js 9c,3.98,2,1.56,0.052657004830917876,0.2577757268112598,0.16756548536209553,-1,0,3c 4c 5h,6c,0.0,folds
805696067,5.88,1,6,Jh Jc,3.59,2,0.0,0.8256038647342995,0.06391260673028629,0.09577352472089314,0,-1,3h 6d Kd,9c,0.0,checks
805696067,5.88,1,6,Jh Jc,5.59,2,2.0,0.8256038647342995,0.06391260673028629,0.09577352472089314,0,0,3h 6d Kd,9c,0.0,folds
805695038,5.88,1,6,Js Jc,4.109999999999999,2,0.0,0.72512077294686,0.1257974481658692,0.07981781866602106,1,-1,5d Qd 9s,Ks,0.0,checks
805694016,3.0,0,5,Kh 3h,9.25,2,0.0,0.5961352657004831,0.2921075361692939,0.11990469208211144,1,-1,8h Tc 3c,Ah,0.0,checks
805693358,6.37,0,4,7s 5s,3.33,2,1.07,0.9304347826086956,0.14230371900826447,0.048087176752865904,1,1,2h As 3d,4s,0.0,calls
805692483,5.5,0,4,5c 5h,15.420000000000002,3,6.2,0.5975845410628019,0.12126662306518422,0.1264135702746365,-1,1,Jh 4d 8s,6d,0.0,folds
805691327,14.5,1,5,7s 3c,1.25,2,0.0,0.09710144927536232,0.059948857661791415,0.16958041958041958,-1,-1,5h Kc As,8h,0.0,checks
805689966,13.25,0,6,Jh Js,4.25,2,0.0,0.7328502415458937,0.047751887102067604,0.0741106719367589,-1,-1,6h Kc Qh,8d,0.0,checks
805687986,14.0,1,6,Qc Ts,2.0,2,0.0,0.3328502415458937,0.10734139960758665,0.21095988538681948,1,-1,3h 6h 4s,4c,0.0,checks
805687710,6.88,0,6,6s 4s,1.8599999999999999,3,3.5,0.10289855072463767,0.3134858044164038,0.238107822410148,-1,-1,Qc As 8s,8c,3.5,bets
805687119,12.62,0,5,Qd 7d,5.01,2,0.0,0.45652173913043476,0.10588023088023088,0.16711930627024968,0,-1,9s Ah 2s,Ac,0.0,checks
805685716,11.1,0,5,Qc Js,7.800000000000001,2,0.0,0.49130434782608695,0.08354733778462592,0.21212121212121213,0,-1,6c Ac 6h,7s,0.0,checks
805684340,13.5,1,6,8d Js,3.0,2,0.0,0.24879227053140096,0.23950825389444316,0.12751561415683554,0,-1,9s As 6s,4c,0.0,checks
805684340,13.5,1,6,8d Js,4.42,2,1.42,0.24879227053140096,0.23950825389444316,0.12751561415683554,0,0,9s As 6s,4c,0.0,folds
805683027,7.25,1,8,Tc 9c,0.6,2,0.0,0.7584541062801933,0.0743801652892562,0.1667628057221966,-1,-1,7d Td 4h,Qd,0.0,checks
805680411,14.0,0,8,5d 5h,3.63,2,0.88,0.6381642512077295,0.043515151515151514,0.11604318525649841,-1,1,6c 3c 3d,Jh,0.0,calls
805673489,12.75,1,6,Ah Kh,6.5,2,0.0,0.4570048309178744,0.08749598458079023,0.2331332189822756,1,-1,3d 9d 8d,4c,0.0,checks
805673489,12.75,1,6,Ah Kh,10.620000000000001,2,4.12,0.4570048309178744,0.08749598458079023,0.2331332189822756,1,0,3d 9d 8d,4c,0.0,folds
805671885,11.44,1,5,Ah 9h,7.370000000000001,2,0.0,0.9903381642512077,0.04924242424242424,0.05231477383376117,0,-1,4c 9d 6d,Ac,0.0,checks
805671885,11.44,1,5,Ah 9h,12.040000000000001,2,4.67,0.9903381642512077,0.04924242424242424,0.05231477383376117,0,0,4c 9d 6d,Ac,0.0,calls
805669055,5.25,2,6,Js Jh,9.25,4,3.0,0.8903381642512077,0.04505582137161084,0.06608657069611516,-1,-1,Th 8h 8c,3d,3.0,bets
805666753,5.99,1,6,5s As,3.12,2,0.75,0.3932367149758454,0.14314226121979287,0.21496903339969034,1,-1,Qc Jc 4c,3d,0.75,bets
805664382,11.96,1,8,Jc 9h,6.33,2,0.0,0.36376811594202896,0.11481900452488687,0.13552851348126937,0,-1,Qc Qs 2h,5d,0.0,checks
805656482,3.4700000000000006,2,9,Ac Ks,23.560000000000002,3,0.0,0.8579710144927536,0.09818181818181818,0.16734261810019385,2,-1,Jh Tc Kh,7h,13.72,raises
805290922,5.74,0,6,8s 8d,3.62,2,0.0,0.7579710144927536,0.11531148134733792,0.11214533873769543,1,-1,7h Jc Jd,9h,0.0,checks
805290435,7.0,1,5,4d 4s,1.25,2,2.25,0.9942028985507246,0.022727272727272728,0.038033395176252316,-1,-1,3s 8d 4h,9h,2.25,bets
805290203,13.75,0,5,As 6d,2.75,2,1.7,0.7217391304347827,0.11137144642299282,0.056878787878787876,-1,-1,3d 5s Ac,2d,1.7,bets
805289214,6.92,0,5,9s Kh,1.41,3,0.89,0.3135265700483092,0.1738239033693579,0.1764990328820116,-1,-1,8h 5s 3s,7h,0.89,bets
805289160,6.75,3,6,Ks Qs,3.0,4,0.0,0.8241545893719807,0.08402948402948403,0.10579067544604928,-1,-1,5d 4h Qd,Ah,0.0,checks
805289160,6.75,2,6,Ks Qs,5.0,3,2.0,0.8241545893719807,0.08402948402948403,0.10579067544604928,-1,0,5d 4h Qd,Ah,0.0,calls
805288452,12.64,0,5,4c 4h,4.97,2,2.36,0.6705314009661836,0.268761663556385,0.11231006025674614,0,-1,5s 4d 6h,7h,2.36,bets
805287865,6.88,0,6,Kh Ac,2.24,2,0.75,0.9140096618357488,0.15266798418972333,0.0948127215250503,-1,1,Qs 6d Td,Ks,2.0,raises
805287566,4.45,1,7,Ad Ac,6.72,2,0.0,0.9077294685990338,0.04640151515151515,0.04059477756286267,1,-1,4h 5d Js,Jh,0.0,checks
805287566,4.45,1,7,Ad Ac,11.219999999999999,2,4.5,0.9077294685990338,0.04640151515151515,0.04059477756286267,1,0,4h 5d Js,Jh,0.0,calls
805286924,11.28,1,8,9c Tc,7.190000000000001,2,2.0,0.2748792270531401,0.1588801926550271,0.14918213274614658,0,-1,7s Ac 6d,Ks,2.0,bets
805286706,6.2299999999999995,0,5,Ts Kd,2.54,2,1.75,0.885024154589372,0.08271236959761549,0.14180433277277674,1,-1,Th 4s 9d,7d,1.75,bets
805286527,13.85,0,6,5c 5s,2.55,2,1.21,0.9188405797101449,0.20238095238095238,0.11973042730140522,-1,-1,Kh Td Qd,5d,1.21,bets
805285015,14.0,1,6,9c Th,2.25,2,1.42,0.8942028985507247,0.022727272727272728,0.06853363354911343,-1,-1,Qs Qc Qd,9d,1.42,bets
805284920,6.38,1,4,Ks 3s,2.34,2,0.5,0.7932367149758454,0.1222107438016529,0.0926953940859624,0,-1,3h Ac Ah,Kh,0.5,bets
805282934,6.31,0,8,Qc Tc,2.48,2,0.0,0.4463768115942029,0.08242082873798645,0.25697424892703863,0,-1,As 8s 2s,8c,0.0,checks
805282597,6.13,0,6,5s 6s,3.36,2,1.6,0.02753623188405797,0.24840392051074545,0.2548209366391185,1,-1,7s 2c 4c,2d,1.6,bets
805282004,13.85,0,6,Ah 3h,3.7699999999999996,2,1.22,0.3888888888888889,0.12752721617418353,0.18575280651551837,-1,1,Qs 7h 4s,6d,0.0,calls
805281880,6.13,1,9,Td Tc,3.46,2,0.0,0.7270531400966184,0.3074606488917443,0.06130025353132923,0,-1,Jd 9d Qd,Qc,0.0,checks
805281880,6.13,1,9,Td Tc,5.46,2,2.0,0.7270531400966184,0.3074606488917443,0.06130025353132923,0,0,Jd 9d Qd,Qc,0.0,folds
805281884,5.38,1,6,7d 7s,4.49,2,2.5,0.9942028985507246,0.022727272727272728,0.028889477869069705,1,-1,Jd 7c 3c,Kh,2.5,bets
805280733,13.5,0,6,Kh Jc,4.79,2,1.54,0.32367149758454106,0.08419421487603305,0.24517296862429605,-1,1,4c 2s 8s,3s,0.0,folds
805280170,4.68,0,5,Tc Kc,9.23,2,2.97,0.4217391304347826,0.2667156641037238,0.16512059369202226,1,1,7c Ac 6h,5s,0.0,folds
805280150,3.0,1,4,2c 6c,9.100000000000001,2,5.0,0.5400966183574879,0.287724495463803,0.11822933164396579,1,-1,Ts Ac 2h,7c,5.0,bets
805280143,13.85,0,3,8d Kh,2.8,2,4.5,0.9869565217391304,0.06136363636363636,0.03265795787789923,-1,-1,5d 8c 8s,Ad,4.5,bets
805279773,6.75,1,6,2s 2h,1.85,2,1.25,0.991304347826087,0.022727272727272728,0.030901116427432217,-1,-1,Kc 9d 6s,2c,1.25,bets
805278036,6.2299999999999995,0,6,Kh Qc,4.06,2,1.42,0.4642512077294686,0.25404537323141974,0.11569821930646673,0,1,4c Tc 4s,3c,0.0,calls
805277366,13.75,0,5,Qh Ah,5.0,2,2.0,0.4797101449275362,0.1037167252636866,0.17385683179096353,-1,1,8c 3d 5s,Tc,0.0,folds
805277291,4.61,1,6,7h 7c,6.03,2,4.0,0.9758454106280193,0.15272727272727274,0.04941494149414941,1,-1,As 9d 7d,Jh,4.0,bets
805277167,5.85,0,6,Qs Qc,18.55,2,0.0,0.8260869565217391,0.24911616161616162,0.062453482190324296,0,-1,As Ts Qd,Kd,0.0,checks
805275481,7.0,0,5,4c 8d,1.74,2,0.74,0.24589371980676328,0.10476854433909649,0.2690311418685121,1,1,Qh 9h Qs,Ts,0.0,folds
805275383,13.75,0,6,Ad 8d,4.9,2,1.9,0.914975845410628,0.002764127764127764,0.06945698293761848,-1,1,Jh Td 7s,9c,0.0,calls
805274481,5.0,1,7,Qc Tc,5.5,2,4.0,0.576328502415459,0.2332438437326421,0.14363006023252556,1,-1,Ac Ks 9c,9d,4.0,bets
805274179,7.25,1,6,3h 2d,0.75,3,0.0,0.6792270531400966,0.04742942242942243,0.21771908839083354,-1,-1,8c 2h Qh,Qc,0.0,checks
805274179,7.25,1,6,3h 2d,1.1099999999999999,2,0.36,0.6792270531400966,0.04742942242942243,0.21771908839083354,-1,0,8c 2h Qh,Qc,0.0,folds
805273884,7.0,3,8,Qd 8d,2.1,4,0.0,0.4681159420289855,0.0891072891072891,0.19336772634318647,-1,-1,Ts Th 2h,Kc,0.0,checks
805273884,7.0,2,8,Qd 8d,4.1,3,1.0,0.4681159420289855,0.0891072891072891,0.19336772634318647,-1,1,Ts Th 2h,Kc,0.0,folds
805273641,12.0,0,3,Qh Kc,9.0,2,3.0,0.8869565217391304,0.06912878787878787,0.14435889843055966,1,1,Ks 7s 9s,3c,0.0,calls
805271921,6.09,0,6,Ts Kd,2.8200000000000003,2,0.0,0.4217391304347826,0.10656942559927635,0.22943722943722944,1,-1,5d 6c 5h,4s,0.0,checks
805271652,4.609999999999999,1,5,Ah 6h,6.129999999999999,2,1.25,0.5357487922705314,0.13335893728537865,0.15115408854576964,1,-1,4h 4c 7d,8d,1.25,bets
805271539,12.209999999999999,0,8,9c Jd,6.7299999999999995,3,0.0,0.6661835748792271,0.1300287356321839,0.14071531791907516,0,-1,Ks 9h 4s,Qs,0.0,checks
805270907,14.5,1,6,Jh Qc,1.25,2,0.0,0.8705314009661835,0.2663404114134041,0.07713193885760257,-1,-1,2s 8h 9h,Qh,0.0,checks
805270907,14.5,1,6,Jh Qc,2.04,2,0.79,0.8705314009661835,0.2663404114134041,0.07713193885760257,-1,0,2s 8h 9h,Qh,0.0,calls
805270854,6.24,0,5,2s 2d,2.62,2,0.0,0.6265700483091787,0.044573643410852716,0.2614161647289536,0,-1,Ac 4s Js,Ah,0.0,checks
805270500,13.5,1,8,4h 4c,3.25,2,0.0,0.6932367149758454,0.049671240708976556,0.19386237022030894,-1,-1,2s Ks 2h,3s,0.0,checks
805270500,13.5,1,8,4h 4c,5.25,2,2.0,0.6932367149758454,0.049671240708976556,0.19386237022030894,-1,0,2s Ks 2h,3s,0.0,folds
805269749,9.0,0,9,7d 7s,13.5,2,0.0,0.7164251207729468,0.04846938775510204,0.20284550355305073,1,-1,5h Ad Ah,Qh,0.0,checks
805269281,6.2299999999999995,0,5,Ad Kh,2.6399999999999997,2,1.75,0.8859903381642512,0.04939894815927874,0.054471343873517784,0,-1,2h 2d As,5s,1.75,bets
805269050,7.25,1,6,Jc 4d,0.75,3,0.0,0.2285024154589372,0.08203611457036114,0.2228875895888344,-1,-1,Ac 2s 8c,7s,0.0,checks
805268931,6.88,0,5,4h Ah,1.3399999999999999,2,0.0,0.8705314009661835,0.06485234510712218,0.10908598976780795,-1,-1,Qs Ts Ad,8c,0.0,checks
805267124,4.5,1,6,Jh Td,21.5,2,0.0,0.2594202898550725,0.25722202570451597,0.12287712287712288,0,-1,Kh 9h 5s,8c,0.0,checks
805266020,13.0,1,6,Kd Jh,5.25,2,0.0,0.9072463768115943,0.09205693296602388,0.11098243582320015,0,-1,Ks 8s 6h,Th,0.0,checks
805266020,13.0,1,6,Kd Jh,8.57,2,3.32,0.9072463768115943,0.09205693296602388,0.11098243582320015,0,0,Ks 8s 6h,Th,0.0,calls
805264393,7.0,1,6,7c 7h,1.1,2,0.52,0.8516908212560387,0.04973435655253837,0.15200474129045558,-1,-1,6d 2c 4c,4d,0.52,bets
805263809,11.0,0,6,As Ts,13.75,2,5.0,0.5995169082125604,0.27278151442829246,0.12152727272727273,1,1,Ks 3c 5s,5d,0.0,calls
805263783,5.0600000000000005,0,9,Kc Qh,4.88,2,0.0,0.4642512077294686,0.15738331436005853,0.1569821930646673,0,-1,Ah 9h Jc,8c,0.0,checks
805263482,6.92,0,8,5s 3s,1.76,2,0.5,0.004347826086956522,0.25552261747913924,0.011363636363636364,-1,1,4h Th Ts,2d,0.0,calls
805262865,6.5,0,5,7c Td,17.0,2,0.0,0.25169082125603864,0.10339596218928697,0.23542024013722126,0,-1,6s 4d 6c,Qc,0.0,checks
805262733,12.01,0,6,Kh 6h,6.23,2,1.97,0.8405797101449275,0.06466450216450216,0.16394616265750286,0,-1,6c 2s 5s,5c,1.97,bets
805261411,5.05,1,8,9d 9s,5.750000000000001,2,4.75,0.9758454106280193,0.15272727272727274,0.044621962196219625,-1,-1,Ac Jh Kd,9h,4.75,bets
805261029,6.680000000000001,1,4,Ah 3s,1.6399999999999997,2,2.25,0.5545893719806764,0.28301332288401254,0.11119426500708997,-1,-1,9h 8s Qh,3h,2.25,bets
805260591,14.5,1,6,5s 9s,1.0,2,0.0,0.34057971014492755,0.10832390292971206,0.22597154753643303,-1,-1,Kc Qd Jc,Qh,0.0,checks
805260591,14.5,1,6,5s 9s,1.63,2,0.63,0.34057971014492755,0.10832390292971206,0.22597154753643303,-1,0,Kc Qd Jc,Qh,0.0,folds
805259215,13.35,1,5,Qs Jc,3.3,2,1.57,0.9014492753623189,0.09285714285714286,0.11697503885003885,-1,-1,Th 7d 6h,Qc,1.57,bets
805258879,13.5,0,5,6d 6c,5.0,3,0.0,0.6603864734299517,0.03647985537190083,0.19353070175438597,-1,-1,9s 4s 7s,2c,0.0,checks
805257494,13.75,1,4,9s 9d,3.25,2,0.0,0.7135265700483092,0.12683654729109275,0.0966139746586296,-1,-1,7c Th Js,2h,0.0,checks
805257222,13.89,2,5,Ac 8c,3.58,3,0.0,0.45652173913043476,0.07864357864357864,0.17607680579378693,-1,-1,6h Kc 9h,3s,0.0,checks
805257187,11.5,0,4,8d Jd,12.25,2,5.0,0.3521739130434783,0.06791245791245791,0.15992239467849223,-1,1,6h Kd Qh,3s,0.0,folds
805256580,5.0,0,9,Qh Ah,5.35,2,4.75,0.893719806763285,0.04726468222043443,0.03385824843260188,0,-1,Ad 2c 2h,7c,4.75,bets
805256580,0.25,0,9,Qh Ah,17.6,2,7.5,0.893719806763285,0.04726468222043443,0.03385824843260188,0,1,Ad 2c 2h,7c,0.0,calls
805256212,13.85,0,6,8s Ks,2.55,2,0.0,0.2541062801932367,0.08722398402630961,0.2177958833619211,-1,-1,Jh 9h Ah,6h,0.0,checks
805255474,11.5,0,6,6h 6s,9.0,2,1.75,0.6342995169082125,0.05079155672823219,0.23351667358516673,-1,1,Qd 8s Td,Ts,0.0,calls
805254932,6.75,1,8,9d 9c,1.85,2,0.0,0.7657004830917874,0.043583988028432476,0.07150636248996904,-1,-1,3h Qd 3s,8h,0.0,checks
805253976,7.25,0,6,5c 5s,1.0,4,0.0,0.6439613526570048,0.04563932002956393,0.18870110399345782,-1,-1,Ac Qd Qs,6h,0.0,checks
805252716,13.35,1,6,Ad 3h,3.3,2,0.0,0.4004830917874396,0.06926235412764731,0.18470588235294116,-1,-1,9h Jd 4s,7c,0.0,checks
805252072,13.5,0,8,Jc Jd,3.5,2,1.11,0.7338164251207729,0.050724637681159424,0.11532595693779904,-1,-1,As 9s Th,Ts,1.11,bets
805251794,11.120000000000001,1,6,Kh Qd,8.51,2,0.0,0.4758454106280193,0.19974655143759348,0.15163709529906713,0,-1,9h 9s Tc,6d,0.0,checks
805250148,5.69,0,4,Jc Ah,5.62,2,2.0,0.4797101449275362,0.09237401640716558,0.158886771910724,1,1,5h Kc 7s,2s,0.0,folds
805250087,11.25,1,5,Kd Js,7.75,2,0.0,0.9304347826086956,0.10575757575757576,0.084180312441182,0,-1,8s Ks Qc,4c,0.0,checks
805249829,11.35,1,6,5d 5s,7.3,2,0.0,0.6053140096618358,0.04239831073571905,0.13266637668551545,0,-1,7d Kh 2h,9c,0.0,checks
805249493,6.75,1,6,Ks Qd,1.75,2,0.0,0.8241545893719807,0.08415233415233415,0.08403249787595582,-1,-1,2h Qh Ac,5d,0.0,checks
805249493,6.75,1,6,Ks Qd,2.8600000000000003,2,1.11,0.8241545893719807,0.08415233415233415,0.08403249787595582,-1,0,2h Qh Ac,5d,0.0,calls
805248745,6.5,0,5,9s 9c,3.25,3,0.0,0.721256038647343,0.046948726014469956,0.09693318729463307,-1,-1,Ts Jh 6d,2h,0.0,checks
805248741,6.2,1,6,Ac As,19.6,2,0.0,0.9077294685990338,0.04640151515151515,0.03757253384912959,0,-1,Kc Kh 4d,5d,0.0,checks
805248421,6.04,2,5,Th Ad,4.38,3,0.0,0.6111111111111112,0.17874692874692874,0.1416619095190524,2,-1,Jd Kh Jh,2d,0.0,checks
