game_id,stack,position,nb_players_start,cards,pot_size_before_decision,nb_unfolded_players,money_to_add_to_call,last_raise__preflop_player,mise en cas de raise/bet,decision
808914016,5.8,3,6,Ah Jd,0.35,6,0.25,-3,0.5,raises
808914016,5.3,1,6,Ah Jd,3.6,3,1.5,0,0.0,folds
808913859,21.87,0,6,Qc 4d,4.0,4,2.5,1,0.0,folds
808913834,7.5,5,8,6c 6d,0.35,8,0.25,-3,0.5,raises
808913640,21.5,3,6,Js 3d,1.5,6,1.0,-3,0.0,folds
808913568,30.0,1,5,Td Js,1.5,4,1.0,-3,2.5,raises
808913568,27.5,1,5,Td Js,36.0,3,30.0,2,0.0,folds
808913552,21.87,2,6,Qs Th,3.5,3,1.5,0,0.0,folds
808913547,7.5,4,8,Th 8h,0.35,7,0.25,-3,0.0,folds
808913315,30.0,3,6,Kh 6h,1.5,6,1.0,-3,0.0,folds
808913116,21.5,2,5,3d 5s,1.5,5,1.0,-3,0.0,folds
808913057,5.0,1,5,9c 2d,0.35,4,0.25,-3,0.0,folds
808912973,4.75,1,6,9c 6h,0.6,2,0.0,-3,0.0,checks
808912862,5.8,2,6,7h 6h,0.35,5,0.25,-3,0.0,folds
808912720,22.08,2,5,8h Kh,3.5,3,1.5,0,0.0,folds
808912655,20.0,1,5,Jc Kh,1.5,4,1.0,-3,2.5,raises
808912640,22.37,0,6,6s Qd,3.5,2,1.5,1,0.0,folds
808912597,5.0,0,5,5d Ad,1.85,5,0.75,2,0.0,folds
808912448,6.42,1,6,Td Js,0.35,4,0.25,-3,0.62,raises
808912448,5.8,1,6,Td Js,2.7800000000000002,2,1.81,0,0.0,folds
808912423,5.0,3,6,Kh 8h,0.35,6,0.25,-3,0.0,folds
808912389,7.5,3,8,4d Jh,0.35,6,0.25,-3,0.0,folds
808912276,30.0,2,6,Qd Jh,2.5,6,1.0,-3,0.0,folds
808912181,30.0,0,6,Qc 9c,3.5,4,2.0,1,0.0,calls
808912181,28.0,0,6,Qc 9c,15.0,3,6.0,2,0.0,folds
808912168,23.5,0,4,9d 9c,4.0,4,2.5,1,23.5,raises
808911962,7.5,3,6,Jc 9c,0.35,6,0.25,-3,0.75,raises
808911880,7.5,2,8,Ts 4h,0.35,5,0.25,-3,0.0,folds
808911874,22.58,2,5,Js 4h,6.5,3,3.0,0,0.0,folds
808911870,6.42,0,6,8d Tc,1.1,4,0.75,1,0.0,folds
808911797,5.0,2,6,9s Ac,1.1,6,0.75,3,0.0,folds
808911721,5.0,1,5,2c 7c,0.35,2,0.15,-3,0.4,raises
808911652,30.0,1,5,5c 9c,2.5,5,1.0,-3,0.0,folds
808911478,7.5,2,6,3d 8s,0.35,5,0.25,-3,0.0,folds
808911473,23.58,2,5,Tc 6s,1.5,5,1.0,-3,0.0,folds
808911317,5.1,1,4,4c 7h,0.75,3,0.0,-3,0.0,checks
808911105,6.42,2,5,Tc 6s,0.85,3,0.4,0,0.0,folds
808911092,23.37,3,6,Qc 9s,1.5,6,1.0,-3,0.0,folds
808910942,29.5,2,6,4s Qh,3.7,3,1.7000000000000002,0,0.0,folds
808910925,7.5,1,6,8d 6d,0.35,4,0.25,-3,0.62,raises
808910925,6.88,1,6,8d 6d,3.4400000000000004,2,2.47,0,0.0,folds
808910907,23.5,-2,4,6c Qh,3.5,3,1.5,0,0.0,folds
808910905,30.0,0,7,3d 3h,13.65,6,9.15,1,0.0,folds
808910815,5.0,1,6,2h 7h,1.1,5,0.75,2,0.0,folds
808910755,5.0,1,5,Ah Kd,0.35,5,0.25,-3,0.5,raises
808910498,6.52,1,6,7d 3h,0.95,2,0.35,0,0.0,folds
808910451,7.5,0,6,4d Kc,0.85,4,0.5,1,0.0,folds
808910257,7.5,0,8,6h Ah,0.85,4,0.5,1,0.0,folds
808910258,6.77,3,6,8s 5h,0.35,6,0.25,-3,0.0,folds
808910224,29.0,1,6,4c 6h,5.5,2,3.0,0,0.0,folds
808910178,23.37,2,6,6d 5c,1.5,5,1.0,-3,0.0,folds
808910179,20.5,0,5,Jc Qc,3.5,3,1.5,2,20.5,raises
808910053,28.38,0,5,As Ts,1.5,3,1.0,-3,2.3,raises
808909992,5.0,0,5,9c Qs,0.35,3,0.25,-3,0.5,raises
808909992,4.5,0,5,9c Qs,8.5,3,7.5,1,0.0,folds
808909989,6.77,2,6,Kc 3s,0.35,5,0.25,-3,0.0,folds
808909863,28.38,2,5,Kh 2c,4.5,3,2.5,0,0.0,folds
808909689,6.77,1,5,8c Js,0.35,4,0.25,-3,0.0,folds
808909636,30.0,3,6,8s Qh,1.5,6,1.0,-3,0.0,folds
808909583,21.5,1,6,Jh Qs,1.5,5,1.0,-3,0.0,folds
808909563,7.4,3,6,Jh 7h,1.85,4,0.65,1,0.0,folds
808909552,5.0,2,5,Ah 9h,1.6,3,1.15,0,0.0,folds
808909455,29.5,4,8,2d Qh,10.5,5,4.5,0,0.0,folds
808909333,5.0,1,6,Ks 7c,0.85,5,0.5,2,0.0,folds
808909279,23.37,1,6,6s Kd,4.5,5,3.0,2,0.0,folds
808909224,6.42,0,5,Ac 9d,0.35,3,0.25,-3,0.58,raises
808909095,7.4,4,8,6d 4d,2.45,5,1.5,0,0.0,folds
808909092,26.5,1,5,3c 6d,2.5,2,0.0,-3,0.0,checks
808909014,20.0,0,6,Ah 6c,1.5,3,1.0,-3,2.3,raises
808908987,6.07,1,5,8d 8h,0.35,2,0.15,-3,0.72,raises
808908945,5.0,0,6,8h 9s,0.6,4,0.25,-3,0.0,folds
808908789,29.0,2,8,3s Qh,10.7,3,6.0,0,0.0,folds
808908650,30.0,2,6,Ks 6h,1.5,5,1.0,-3,0.0,folds
808908607,23.37,0,6,Kc 2s,4.0,4,2.5,1,0.0,folds
808908422,5.0,2,6,8d Ad,0.85,3,0.4,0,5.0,raises
808908379,7.25,2,6,7c 8d,2.25,4,0.5,0,0.0,folds
808908383,5.1,-2,5,6s 7c,1.35,4,0.25,0,0.0,folds
808908370,6.17,1,5,Qc Tc,1.5,3,0.75,2,0.0,folds
808908352,26.0,2,6,Ad Td,1.5,5,1.0,-3,2.5,raises
808908322,19.5,2,6,Qs 6h,4.0,3,2.0,0,0.0,folds
808908143,24.5,1,5,Ad Kc,1.5,4,1.0,-3,2.5,raises
808908101,23.37,2,6,Jd 3d,4.5,3,2.5,0,0.0,folds
808908016,30.0,5,8,Td Jc,1.5,8,1.0,-3,0.0,folds
808907899,7.5,3,6,3c Qs,0.35,6,0.25,-3,0.0,folds
808907874,30.0,1,6,Ad Qd,1.5,4,1.0,-3,2.5,raises
808907874,27.5,1,6,Ad Qd,36.0,3,30.0,2,0.0,calls
808907794,5.1,2,6,Jd 5h,1.85,3,0.5,1,0.0,folds
808907746,5.35,2,5,2s Ad,0.35,5,0.25,-3,0.0,folds
808907558,6.42,2,6,Th 7c,0.35,6,0.25,-3,0.0,folds
808907481,7.5,4,7,8c 5d,0.35,7,0.25,-3,0.0,folds
808907487,5.0,1,5,Ac 9s,0.35,4,0.25,-3,0.62,raises
808907400,24.5,0,5,6d 5h,1.5,3,1.0,-3,0.0,folds
808907335,5.0,3,6,7c 7s,0.35,6,0.25,-3,0.75,raises
808907129,7.5,2,5,4d 8s,0.35,5,0.25,-3,0.0,folds
808907119,30.0,0,5,8h 2c,1.5,3,1.0,-3,0.0,folds
808906824,29.5,1,5,2h Qd,1.5,2,0.5,-3,0.0,folds
808906806,23.87,2,6,3s 3c,5.5,3,2.0,0,0.0,folds
808906776,22.5,2,6,Qc Kh,5.5,3,1.0,1,0.0,calls
808906757,7.04,1,6,8h Ah,0.35,4,0.25,-3,0.62,raises
808906757,6.42,0,6,8h Ah,3.87,2,3.0,1,0.0,folds
808906755,30.0,4,8,8s 9c,1.5,7,1.0,-3,0.0,folds
808906730,5.0,2,6,3c 3d,0.35,5,0.25,-3,0.0,folds
808906671,7.5,1,5,Qh 9s,0.85,5,0.5,2,0.0,folds
808906544,24.5,2,5,Qh 2d,3.5,3,1.5,0,0.0,folds
808906412,5.0,0,5,Kd Qs,0.35,3,0.25,-3,0.58,raises
808906412,4.42,0,5,Kd Qs,3.3899999999999997,3,2.23,1,0.0,folds
808906258,7.5,3,7,Td Jd,0.35,6,0.25,-3,0.5,raises
808906236,6.42,0,6,Kh Ac,0.35,3,0.25,-3,0.58,raises
808906212,25.0,1,4,7s Qh,3.5,2,1.0,0,0.0,folds
808905901,30.0,3,8,3d Ts,1.5,6,1.0,-3,0.0,folds
808905717,4.9,-2,5,8h Kh,6.6,4,4.9,0,0.0,folds
808905688,23.5,3,6,Td 3c,1.5,6,1.0,-3,0.0,folds
808905692,26.0,1,5,6c 3s,1.5,4,1.0,-3,0.0,folds
808905658,6.42,2,6,5h Qh,1.1,3,0.65,0,0.0,folds
808905660,5.0,1,6,6c Ac,0.85,5,0.5,2,0.0,folds
808905642,30.0,2,5,7h 4s,1.5,5,1.0,-3,0.0,folds
808905487,7.5,0,6,Qs 2c,0.6,4,0.25,-3,0.0,folds
808905423,26.0,0,4,3s 8d,1.5,3,1.0,-3,0.0,folds
808905406,30.0,3,6,8d 9d,1.5,6,1.0,-3,2.0,raises
808905323,7.5,2,7,Kc 7c,0.6,6,0.25,-3,0.0,folds
808905296,4.75,2,5,Kd Qd,10.07,3,9.22,0,0.0,folds
808905185,5.0,0,6,6c 3d,0.85,4,0.5,1,0.0,folds
808905085,30.0,2,6,9h Jd,1.5,5,1.0,-3,0.0,folds
808904934,30.0,1,6,9s 6s,1.5,5,1.0,-3,0.0,folds
808904929,22.0,2,6,5s 5c,1.5,5,1.0,-3,2.0,raises
808904896,24.5,1,4,Ac Kh,1.5,2,0.5,-3,2.8,raises
808904819,5.65,3,6,Jd Jh,0.35,6,0.25,-3,0.75,raises
808904755,7.5,1,7,9c 5c,1.35,5,1.0,2,0.0,folds
808904746,4.9,2,6,6s 4d,1.1,3,0.65,0,0.0,folds
808904710,7.4,2,6,Jh 8d,0.85,3,0.4,0,0.0,folds
808904372,30.0,1,6,8c Kh,1.5,4,1.0,-3,0.0,folds
808904325,30.0,2,7,2d 2h,5.5,7,2.0,4,0.0,folds
808904266,19.0,1,4,Tc Th,6.0,3,3.0,-2,19.0,raises
808904239,22.0,1,6,Qc 9d,1.5,4,1.0,-3,0.0,folds
808904183,5.65,2,6,7h Kh,0.6,6,0.25,-3,0.0,folds
808904156,7.5,0,7,Ah Kh,0.35,3,0.25,-3,0.58,raises
808904037,4.75,2,6,6c Jh,3.35,3,2.0,0,0.0,folds
808903953,5.0,2,5,Td 4c,0.35,5,0.25,-3,0.0,folds
808903951,30.0,0,6,8h 2s,3.5,4,2.0,1,0.0,folds
808903833,30.0,0,6,2c 7h,1.5,3,1.0,-3,0.0,folds
808903786,5.65,1,5,Ts 5c,0.35,4,0.25,-3,0.0,folds
808903782,30.0,1,6,7h 5d,1.5,4,1.0,-3,0.0,folds
808903640,7.4,3,7,2s 4h,0.6,4,0.15,-3,0.0,folds
808903507,29.5,1,6,Tc 4h,1.5,2,0.5,-3,0.0,folds
808903484,22.0,0,6,7d 5s,1.5,3,1.0,-3,0.0,folds
808903451,30.0,0,6,8h Ad,3.75,4,2.25,1,0.0,folds
808903456,5.0,3,6,7d 8c,0.35,6,0.25,-3,0.0,folds
808903343,7.25,1,8,9s 2d,1.1,2,0.5,0,0.0,folds
808903217,22.0,1,6,5s 4h,1.5,2,0.5,-3,0.0,folds
808903220,5.0,2,6,5c Td,0.85,6,0.5,3,0.0,folds
808903158,5.0,1,5,3h 4d,0.35,4,0.25,-3,0.0,folds
808902983,5.0,1,6,2c 5c,0.35,4,0.25,-3,0.0,folds
808902913,29.0,1,6,Qs 5h,3.5,2,1.0,0,0.0,folds
808902873,5.65,0,5,6c 2c,1.1,4,0.75,1,0.0,folds
808902526,29.5,-2,6,3s 3d,7.5,5,1.5,2,0.0,calls
808902502,29.5,2,6,Ah 6d,4.5,3,2.5,0,0.0,folds
808902399,5.0,0,5,4d 7d,0.35,3,0.25,-3,0.0,folds
808902232,7.25,1,6,8h Ah,0.75,3,0.0,-3,0.0,checks
808902153,5.65,-2,5,7d Kd,2.1,4,1.15,0,0.0,folds
808902090,22.0,3,6,7h 9s,1.5,6,1.0,-3,0.0,folds
808902038,5.0,0,6,6d 8d,0.85,4,0.5,1,0.0,folds
808902003,30.0,3,6,6h 9h,1.5,6,1.0,-3,0.0,folds
808902004,7.5,3,6,8s 7c,0.35,6,0.25,-3,0.0,folds
808901911,5.0,2,5,7h Kd,1.35,3,0.9,0,0.0,folds
808901893,22.0,2,5,Th 3s,1.5,5,1.0,-3,0.0,folds
808901721,21.5,1,6,Ts Ac,5.5,3,1.25,0,21.5,raises
808901594,30.0,2,6,7h 4h,1.5,5,1.0,-3,0.0,folds
808901408,29.0,1,6,Ts 4s,7.0,3,2.0,0,0.0,folds
808901402,22.5,3,6,Kc 5h,1.5,6,1.0,-3,0.0,folds
808901374,22.0,1,5,Kc 4s,1.5,4,1.0,-3,0.0,folds
808901351,5.0,2,6,3s Kc,1.1,3,0.65,0,0.0,folds
808901328,4.75,0,5,Ac Jd,1.0,2,0.5,1,4.75,raises
808901218,5.0,2,5,As 7c,0.35,5,0.25,-3,0.0,folds
808901209,30.0,3,6,Tc 8s,1.5,6,1.0,-3,0.0,folds
808901131,30.0,1,6,Kc Qs,1.5,4,1.0,-3,2.5,raises
808901131,27.5,0,6,Kc Qs,33.5,2,30.0,1,0.0,folds
808901074,6.56,2,6,Js As,0.35,5,0.25,-3,0.62,raises
808900984,5.1,1,6,9s Jh,1.1,2,0.5,0,0.0,folds
808900934,22.0,0,5,6s 4c,1.5,3,1.0,-3,0.0,folds
808900896,30.0,2,6,4c 7d,1.5,5,1.0,-3,0.0,folds
808900882,5.0,2,6,3c Jd,0.35,6,0.25,-3,0.0,folds
808900878,5.35,3,6,5s Qh,0.35,6,0.25,-3,0.0,folds
808900854,22.5,2,6,4s 8c,1.5,5,1.0,-3,0.0,folds
808900838,30.0,0,6,As Jh,1.5,3,1.0,-3,2.3,raises
808900838,27.7,0,6,As Jh,32.8,2,30.0,1,0.0,folds
808900654,5.0,1,5,9d 8s,0.35,4,0.25,-3,0.0,folds
808900653,5.46,1,6,Qc Qs,1.1,5,0.75,2,4.2,raises
808900570,22.5,1,5,Td 2c,1.5,4,1.0,-3,0.0,folds
808900541,30.0,1,6,9c 5s,4.5,5,3.0,2,0.0,folds
808900493,22.0,2,5,Jh 8d,3.5,3,1.5,0,0.0,folds
808900445,21.0,0,4,Kd 3d,1.5,3,1.0,-3,2.3,raises
808900432,5.46,0,6,2h 3d,0.35,3,0.25,-3,0.0,folds
808900352,19.5,1,4,6h Ac,1.5,2,0.5,-3,19.5,raises
808900291,19.0,0,6,Td Ad,3.5,3,1.5,2,19.0,raises
808900214,5.46,2,6,4s Kc,1.1,3,0.65,0,0.0,folds
808900174,30.0,0,6,4h 7h,1.5,3,1.0,-3,0.0,folds
808900124,29.5,2,6,As 4h,3.5,3,1.5,0,0.0,folds
808900107,5.35,2,6,3h Qs,0.85,6,0.5,3,0.0,folds
808900099,5.0,0,5,9h 2d,0.35,3,0.25,-3,0.0,folds
808899965,5.0,1,5,4d 4c,0.35,4,0.25,-3,0.62,raises
808899957,4.9,1,5,6s 4h,0.35,2,0.15,-3,0.0,folds
808899943,5.0,1,6,6c 9h,0.35,4,0.25,-3,0.0,folds
808899808,20.0,2,6,Jc Ac,1.5,5,1.0,-3,2.5,raises
808899808,17.5,2,6,Jc Ac,15.5,3,9.0,0,0.0,folds
808899779,19.0,0,4,9c Kc,3.0,2,1.0,1,0.0,calls
808899721,5.0,0,5,Ks 7d,0.35,3,0.25,-3,0.0,folds
808899663,29.5,2,6,5d Qc,4.0,3,2.0,0,0.0,folds
808899654,29.0,1,6,8h 5h,4.0,2,1.5,0,0.0,calls
808899633,20.0,1,6,3c Qh,1.5,4,1.0,-3,0.0,folds
808899389,30.0,3,6,Kh 8d,1.5,6,1.0,-3,0.0,folds
808899376,5.0,0,6,8h 5d,0.97,4,0.62,1,0.0,folds
808899327,20.0,1,4,6d 9h,1.5,4,1.0,-3,0.0,folds
808899279,29.0,1,6,Jc 7d,4.5,2,2.0,0,0.0,folds
808899257,5.56,2,6,Kc 3c,1.85,3,0.5,1,0.0,folds
808899139,20.0,0,4,4s Ts,1.5,3,1.0,-3,0.0,folds
808899034,4.75,1,4,5s 2s,1.25,3,0.25,0,0.0,calls
808898957,4.9,2,6,Qd 7c,0.95,3,0.5,0,0.0,folds
808898882,30.0,3,6,2s 3c,1.5,6,1.0,-3,0.0,folds
808898783,20.0,0,6,Ad 3c,3.5,4,2.0,1,0.0,folds
808898646,30.0,2,6,5c Kc,1.5,5,1.0,-3,0.0,folds
808898585,4.75,2,6,2c As,1.6,3,0.75,0,0.0,folds
808898567,5.67,-2,4,Tc Ks,0.6,3,0.15,-3,0.0,calls
808898496,7.5,3,6,Ah Kh,0.35,6,0.25,-3,0.75,raises
808898496,6.75,1,6,Ah Kh,2.35,2,1.25,0,9.89,raises
808898418,19.5,-2,3,6h 7s,1.5,2,0.5,-3,1.5,raises
808898337,30.0,2,6,6c 7h,3.5,6,2.0,3,0.0,folds
808898051,4.75,1,4,Js Qs,0.6,2,0.0,-3,0.5,raises
808897968,19.78,-2,3,Ts Ah,10.0,3,6.0,-1,0.0,folds
808897858,19.5,2,6,3h 2c,4.5,3,2.5,0,0.0,folds
808897814,7.5,2,6,As Qh,0.35,5,0.25,-3,0.62,raises
808897722,5.0,2,6,4d Kc,0.35,6,0.25,-3,0.0,folds
808897649,30.0,1,6,8h Kd,1.5,4,1.0,-3,0.0,folds
808897637,30.0,1,6,4h Qh,1.5,4,1.0,-3,0.0,folds
808897484,7.5,1,6,8d 2c,1.1,5,0.75,2,0.0,folds
808897282,19.0,2,6,4s Qs,6.0,3,2.5,0,0.0,folds
808897257,30.0,0,6,6c 5h,4.0,4,2.5,1,0.0,folds
808896948,20.0,3,6,2d Td,1.5,6,1.0,-3,0.0,folds
808896939,5.0,0,6,Qd As,0.6,4,0.25,-3,2.25,raises
808896918,29.5,2,6,5h 7d,4.5,3,2.5,0,0.0,folds
808896726,4.9,2,6,6d Jd,0.85,3,0.4,0,0.0,folds
808896543,20.0,2,6,Jc Qs,1.5,5,1.0,-3,0.0,folds
808896476,29.0,1,6,5h Ks,4.5,2,2.0,0,0.0,folds
808896381,5.0,1,6,7d Qc,0.35,4,0.25,-3,0.0,folds
808896313,30.0,0,6,9h 3s,3.5,4,2.0,1,0.0,folds
808896176,5.0,0,6,4c Qd,0.35,3,0.25,-3,0.0,folds
808896158,30.0,3,6,7s Kh,1.5,6,1.0,-3,0.0,folds
808895873,22.28,-2,2,Qh 8c,1.5,2,0.5,-3,1.5,raises
808895873,20.78,-2,2,Qh 8c,9.5,2,7.0,-1,0.0,folds
808895760,20.0,1,6,Kh 7s,3.5,5,2.0,2,0.0,folds
808895703,30.0,2,6,2d 2h,4.5,6,3.0,3,0.0,folds
808895432,29.5,2,6,Jh 2c,3.5,3,1.5,0,0.0,folds
808895433,4.75,2,5,3s 6d,1.5,4,0.25,0,0.0,folds
808895280,4.9,2,6,Qc 2s,0.85,3,0.4,0,0.0,folds
808895078,5.0,2,5,5h Ts,0.35,5,0.25,-3,0.0,folds
808895014,20.0,0,6,8d Jh,3.7,4,2.2,1,0.0,folds
808894969,23.3,1,6,Th Tc,1.5,4,1.0,-3,2.5,raises
808894919,20.0,0,3,Kc 3c,1.5,3,1.0,-3,2.0,raises
808894823,4.75,1,6,8h 7h,1.1,2,0.5,0,0.0,folds
808894796,5.0,1,4,4c 6s,0.35,4,0.25,-3,0.0,folds
808894764,29.0,1,6,Tc 3s,5.5,2,3.0,0,0.0,folds
808894712,20.0,-2,3,Jc 4h,1.5,2,0.5,-3,0.0,folds
808894659,20.0,2,6,7d 8c,4.0,3,2.0,0,0.0,folds
808894644,21.8,0,6,6s Ah,1.5,3,1.0,-3,2.3,raises
808894317,20.5,-2,3,2h 3d,4.5,2,2.0,0,0.0,folds
808894183,21.5,0,3,4h 9d,1.5,3,1.0,-3,0.0,folds
808894187,19.5,1,6,6s Ts,1.5,2,0.5,-3,1.5,raises
808894053,5.0,0,5,5c Jc,0.6,4,0.25,-3,0.0,folds
808893886,19.0,0,6,2d 7s,3.5,2,1.5,1,0.0,folds
808893883,20.0,-2,3,7h 7s,1.5,2,0.5,-3,20.0,raises
808893349,20.0,0,4,9d Jc,1.5,4,1.0,-3,2.3,raises
808893349,17.7,0,4,9d Jc,56.51,3,53.71,1,0.0,folds
808892922,20.0,-2,4,3d 5d,3.5,3,1.5,0,0.0,folds
808892865,4.9,2,6,3h Kc,0.85,3,0.4,0,0.0,folds
808892271,4.75,1,5,5h 5d,0.6,2,0.0,-3,4.75,raises
808815196,15.0,6,9,Th Kh,0.75,9,0.5,-3,1.0,raises
808814197,15.0,5,9,9c 4c,0.75,8,0.5,-3,0.0,folds
808813403,15.0,4,9,8h 4c,0.75,7,0.5,-3,0.0,folds
808812642,15.0,2,5,7c Ks,0.75,5,0.5,-3,0.0,folds
808811737,15.0,1,5,4d 2c,0.75,4,0.5,-3,0.0,folds
808811624,15.0,2,6,Qh Js,1.25,6,0.5,-3,0.0,folds
808811598,7.5,2,6,9s Js,0.35,5,0.25,-3,0.62,raises
808811517,15.0,3,9,Kc Qs,0.75,6,0.5,-3,1.5,raises
808811447,15.0,0,5,8c 4s,0.75,3,0.5,-3,0.0,folds
808811223,15.0,1,5,5h 4h,0.75,4,0.5,-3,1.25,raises
808811182,7.5,1,6,Js 3c,0.35,4,0.25,-3,0.0,folds
808810949,30.0,2,6,3d Qs,1.5,5,1.0,-3,0.0,folds
808810876,15.0,2,9,Qh 3h,0.75,5,0.5,-3,0.0,folds
808810778,14.75,1,5,Qc 8d,0.75,2,0.25,-3,0.0,calls
808810682,7.5,0,6,3s 8s,0.9,4,0.55,1,0.0,folds
808810545,15.0,0,6,4h 7h,0.75,3,0.5,-3,1.15,raises
808810484,10.0,1,6,9s 2c,0.75,4,0.5,-3,0.0,folds
808810073,7.4,2,6,4d 2s,0.85,3,0.4,0,0.0,folds
808809963,15.0,1,9,Jd Th,0.75,4,0.5,-3,1.25,raises
808809963,13.75,1,9,Jd Th,5.5,2,3.5,0,0.0,folds
808809855,15.0,3,6,Kd 2s,0.75,6,0.5,-3,0.0,folds
808809603,30.0,1,6,Qd 6s,3.5,5,2.0,2,0.0,folds
808809474,14.75,2,6,3s Qd,1.25,3,0.25,-3,0.0,folds
808809281,15.0,2,5,7d 4s,0.75,5,0.5,-3,0.0,folds
808809234,10.0,0,6,Tc Qh,0.75,4,0.5,-3,0.0,folds
808809156,15.0,2,6,2h 7d,0.75,5,0.5,-3,0.0,folds
808808884,15.0,1,5,9c 4s,0.75,4,0.5,-3,0.0,folds
808808765,9.75,2,5,As 6d,1.75,3,0.75,0,0.0,folds
808808770,7.5,3,6,Th 5s,0.35,6,0.25,-3,0.0,folds
808808687,15.0,0,8,6s Th,0.75,3,0.5,-3,0.0,folds
808808379,14.5,0,5,Tc Jh,1.0,2,0.0,-3,0.0,checks
808808365,30.0,0,6,6h Ts,3.5,4,2.0,1,0.0,folds
808808270,7.5,2,6,As 5c,0.35,5,0.25,-3,0.0,folds
808808056,29.5,2,6,4s 9h,3.5,3,1.5,0,0.0,folds
808808029,15.0,0,5,As Jd,1.75,4,1.0,1,2.5,raises
808807938,15.0,1,6,6s Tc,1.25,5,0.5,-3,0.0,folds
808807546,29.0,1,6,9c 7h,3.5,2,1.0,0,0.0,folds
808807527,14.75,2,8,8c 7d,0.75,3,0.25,-3,0.0,folds
808807494,12.79,0,5,3c 4c,1.0,2,0.0,-3,0.0,checks
808807401,7.5,1,6,Jd 5h,0.35,4,0.25,-3,0.0,folds
808807146,15.0,0,6,As 9s,1.25,4,0.5,-3,1.5,raises
808807109,30.0,3,6,Ad 7c,1.5,6,1.0,-3,0.0,folds
808806998,13.29,2,5,2s 4s,0.75,5,0.5,-3,0.0,folds
808806901,14.5,1,9,4h 3c,2.25,2,1.0,0,0.0,folds
808806751,30.0,2,6,2c Jd,1.5,5,1.0,-3,0.0,folds
808806754,15.0,2,5,6d 9s,0.75,5,0.5,-3,0.0,folds
808806735,14.75,-2,5,5c 2h,2.75,4,1.25,0,0.0,folds
808806511,14.75,3,6,5s 3c,3.25,4,1.0,1,0.0,folds
808806360,7.5,0,6,4d 2h,2.54,5,1.64,1,0.0,folds
808806330,12.6,1,5,As Qc,0.75,4,0.5,-3,0.0,calls
808806234,14.5,1,5,Ks 3d,1.75,2,0.5,0,0.0,folds
808806084,15.0,2,5,9s 4d,0.75,5,0.5,-3,0.0,folds
808805987,15.0,1,5,Ac Ts,1.25,5,0.5,-3,0.0,folds
808805962,7.4,2,5,5s 3h,0.85,3,0.4,0,0.0,folds
808805894,14.5,1,6,4h 3h,1.75,2,0.5,0,0.0,calls
808805826,30.0,1,6,9h 5d,3.5,5,2.0,2,0.0,folds
808805741,15.0,5,8,6h 4h,0.75,8,0.5,-3,0.0,folds
808805405,10.35,0,4,Ah Js,2.25,4,1.5,1,10.35,raises
808805254,15.0,4,8,Kh 2s,0.75,7,0.5,-3,0.0,folds
808805255,15.0,3,6,3s 2h,0.75,6,0.5,-3,0.0,folds
808805181,10.35,1,4,4h 7c,0.75,2,0.25,-3,0.0,folds
808805136,15.0,0,5,Js Ks,0.75,3,0.5,-3,1.15,raises
808805127,15.0,1,5,Jd Ac,0.75,4,0.5,-3,1.25,raises
808805127,13.75,1,5,Jd Ac,7.0,2,5.0,0,13.75,raises
808805039,15.0,2,6,Qd 3h,0.75,5,0.5,-3,0.0,folds
808804922,10.6,1,4,6s 8d,1.75,2,0.5,0,0.0,folds
808804911,15.0,1,6,Jc 8h,0.75,4,0.5,-3,0.0,folds
808804757,7.25,2,5,Tc 3d,1.4500000000000002,3,0.30000000000000004,1,0.0,folds
808804678,11.1,1,5,8h 7d,0.75,5,0.5,-3,0.0,folds
808804529,11.1,0,5,8c 6h,0.75,3,0.5,-3,0.0,folds
808804481,15.0,0,6,Td 9h,0.75,3,0.5,-3,1.15,raises
808804481,13.85,0,6,Td 9h,8.8,3,6.5,1,0.0,folds
808804453,7.5,2,5,Ad 2d,0.35,5,0.25,-3,0.62,raises
808804402,15.0,3,7,Jc 5h,0.75,6,0.5,-3,0.0,folds
808804290,15.0,0,5,7c 7h,1.25,4,0.5,-3,0.0,calls
808804278,11.1,2,5,2d 9d,1.75,3,0.75,0,0.0,folds
808804241,14.75,2,5,2d 9h,1.75,3,0.75,0,0.0,folds
808804244,7.5,2,6,6s Tc,1.1,6,0.75,3,0.0,folds
808804188,30.0,0,6,As 4d,3.5,4,2.0,1,0.0,folds
808804138,14.75,2,5,8d Th,1.75,3,0.75,0,0.0,folds
808803989,14.5,1,5,6h Th,2.25,2,1.0,0,0.0,folds
808803957,29.5,2,6,Ks 3c,3.5,3,1.5,0,0.0,folds
808803900,14.75,-2,5,4s 3d,3.25,4,1.75,0,0.0,folds
808803803,15.0,2,7,Ah Qh,0.75,5,0.5,-3,1.25,raises
808803752,9.5,0,5,Ks Qh,1.0,2,0.0,-3,1.0,raises
808803668,29.0,1,5,7s Qd,3.5,2,1.0,0,0.0,folds
808803590,15.0,2,5,Jd 2h,0.75,5,0.5,-3,0.0,folds
808803538,14.5,2,5,6d 6h,3.5,4,0.5,1,0.0,calls
808803530,14.5,1,4,4d Kc,2.5,3,1.0,-2,0.0,folds
808803366,15.0,1,4,4h Qc,0.75,4,0.5,-3,0.0,folds
808803331,15.0,1,7,Kd Jh,1.25,5,0.5,-3,0.0,folds
808803314,10.0,2,5,6c Kc,0.75,5,0.5,-3,0.0,folds
808803286,30.0,2,5,3s 8s,1.5,5,1.0,-3,0.0,folds
